fixture_id,league,season_id,date_unix,home_id,away_id,home_team,away_team,status,odd_home_d2,odd_draw_d2,odd_away_d2,odd_btts_d2,odd_over25_d2,xg_home_pre,xg_away_pre,ppg_home,ppg_away,datahora,elo_delta,xg_n10_diff,xg_pre_diff,pct_vit_diff,ppg_diff,gols_marc_diff,gols_sof_diff,n10_home,n10_away,elo_home,elo_away,xg_home_n10,xg_away_n10,pct_vit_home,pct_vit_away,gols_marc_home,gols_marc_away,pct_over25_home,pct_over25_away,prob_bc,prob_bf,prob_btts,prob_over25,prob_o05ht,prob_btts_ht,ev_bc_d2,ev_bf_d2,ev_btts_d2,ev_over25_d2,ev_o05ht_d2,ev_btts_ht_d2,ev_bc,odd_home_atual,mov_odd_home,ev_bf,odd_away_atual,mov_odd_away,ev_over25,odd_over25_atual,mov_odd_over25,ev_btts,odd_btts_atual,mov_odd_btts,sos_home_raw,sos_home_norm,sos_home_n,sos_away_raw,sos_away_norm,sos_away_n,z_gols_home,z_gols_home_adj,z_gols_away,z_gols_away_adj,z_xg_home,z_xg_home_adj,z_xg_away,z_xg_away_adj,z_vit_home,z_vit_home_adj,z_vit_away,z_vit_away_adj,prob_mercado_casa,prob_mercado_fora,tem_odds,gols_home_adj,gols_away_adj,custo_gol_casa,custo_gol_fora,valor_gol_casa,valor_gol_fora,luck_home,luck_away,delta_bc,delta_bf,IL_casa,IL_fora,classificacao_IL
8206948,Franca_2 Ligue 2,14954,1775304000,435,486,Montpellier,Troyes,incomplete,2.65,3.48,2.45,0.0,1.81,1.45,1.33,1.71,1.54,2026-04-04 09:00,-33.17765530695169,-0.4119999999999999,0.1199999999999998,-0.0999999999999999,0.1699999999999999,-0.4000000000000001,-0.6,10,10,1525.2711805028769,1608.4488358098286,1.094,1.506,0.5,0.6,1.4,1.8,0.3,0.6,0.2915241555293991,0.4674970757385769,0.55702345098934,0.5754439642065332,0.7336936198869669,0.2107641216961066,-0.2274609878470923,0.1453678355595136,-1.0,0.0415535752138251,0.3279854519954102,-1.0,-0.2274609878470924,2.65,0.0,0.1453678355595136,2.45,0.0,0.0415535752138251,1.81,0.0,,,,1491.54,0.9944,10,1490.45,0.9937,10,-0.1991,-0.2002,0.923,0.9289,-1.2919,-1.2992,0.5713,0.5749,-0.0008,-0.0008,0.9595,0.9656,0.3774,0.4082,1,1.278,1.682,3.3856,4.1219,0.5215,0.6349,0.306,0.294,-0.0858,0.0593,0.4927,0.3775,NEUTRO
8206949,Franca_2 Ligue 2,14954,1775239200,437,481,Bastia,Amiens SC,incomplete,1.99,3.65,3.44,0.0,2.05,1.41,1.02,0.77,1.0,2026-04-03 15:00,90.7804889166307,0.1229999999999997,0.3899999999999999,0.0,-0.2299999999999999,-0.5000000000000001,-1.3000000000000005,10,10,1418.2457695733865,1377.4652806567556,1.3659999999999997,1.243,0.1,0.1,0.6,1.1,0.1,0.5,0.5096387423461319,0.2242317509726205,0.5417638266896022,0.5614042279218825,0.7246674642234359,0.2022844214642671,0.0141810972688025,-0.2286427766541854,-1.0,0.150878667239859,0.4855683016580434,-1.0,0.0141810972688025,1.99,0.0,-0.2286427766541855,3.44,0.0,0.150878667239859,2.05,0.0,,,,1520.44,1.0137,10,1520.59,1.0138,10,-1.3911,-1.3723,-0.286,-0.2821,-0.5365,-0.5292,-0.24,-0.2367,-1.6295,-1.6075,-1.3425,-1.3242,0.5025,0.2907,1,0.906,1.157,1.8037,3.9808,0.2635,0.5815,-0.766,-0.143,0.0071,-0.0665,0.349,0.52,NEUTRO
8207006,Franca_2 Ligue 2,14954,1775239200,1390,1399,Dunkerque,Rodez,incomplete,1.9,3.54,3.87,0.0,1.82,1.25,1.14,1.5,1.57,2026-04-03 15:00,-24.921733321580177,-0.125,0.1100000000000001,-0.3999999999999999,-0.07,-0.2999999999999998,0.7,10,10,1500.1045381318709,1575.026271453451,1.086,1.211,0.2,0.6,1.1,1.4,0.4,0.4,0.3106239967659694,0.4367163618202058,0.5404612969379777,0.5296851448897829,0.7132278229626218,0.2070960141041261,-0.409814406144658,0.6900923202441966,-1.0,-0.0359730363005951,0.2980746377919716,-1.0,-0.4098144061446581,1.9,0.0,0.6900923202441964,3.87,0.0,-0.0359730363005951,1.82,0.0,,,,1514.16,1.0095,10,1489.32,0.993,10,-0.6461,-0.64,0.2321,0.2337,-1.3141,-1.3017,-0.3387,-0.3411,-1.2223,-1.2108,0.9595,0.9663,0.5263,0.2584,1,1.094,1.324,2.0794,5.1254,0.2828,0.6971,0.014,0.189,-0.2157,0.1783,0.4274,0.679,VALOR_REAL_FORA
8207081,Franca_2 Ligue 2,14954,1775304000,451,1392,Reims,Boulogne,incomplete,1.53,4.1,5.86,0.0,1.95,1.6,1.41,1.85,1.43,2026-04-04 09:00,117.7576415067124,0.7309999999999998,0.1900000000000001,-0.2,0.4200000000000001,-0.5,-0.4,10,10,1560.081297048304,1492.3236555415915,1.714,0.9830000000000002,0.3,0.5,0.7,1.2,0.2,0.4,0.5541050306310589,0.1761323855352214,0.5139873395477931,0.4318850298307274,0.6619840351313329,0.1996645093696749,-0.1522193031344799,0.0321357792363976,-1.0,-0.1578241918300815,0.2908688685060989,-1.0,-0.1522193031344799,1.53,0.0,0.0321357792363974,5.86,0.0,-0.1578241918300815,1.95,0.0,,,,1504.97,1.0034,10,1457.57,0.9718,10,-1.2421,-1.2379,-0.1133,-0.1166,0.4299,0.4284,-1.0419,-1.0721,-0.8151,-0.8123,0.4991,0.5136,0.6536,0.1706,1,1.106,1.113,1.6916,6.5234,0.1887,0.7276,-1.014,0.217,-0.0995,0.0055,0.2054,0.4969,FALSO_FAVORITO_CASA
8502438,Grecia_1 Super League,15163,1775260800,5199,5130,Volos NFC,OFI,incomplete,2.39,3.26,2.91,0.0,2.1,1.22,0.95,1.19,1.23,2026-04-03 21:00,15.37843044424926,0.274,0.27,-0.4,-0.04,-0.8,0.1999999999999999,10,10,1448.4296156147964,1483.0511851705471,1.208,0.934,0.1,0.5,0.7,1.5,0.4,0.6,0.3993809927745305,0.3220579956983764,0.5259233284883228,0.4948595568047532,0.6934358438584002,0.2011349403368748,-0.045479427268872,-0.0628112325177244,-1.0,0.0392050692899819,0.4562152721026404,-1.0,-0.0454794272688721,2.39,0.0,-0.0628112325177246,2.91,0.0,0.0392050692899816,2.1,0.0,,,,1512.04,1.0079,10,1514.89,1.0098,10,-1.2421,-1.2324,0.4048,0.4009,-0.9753,-0.9677,-1.1931,-1.1815,-1.6295,-1.6167,0.4991,0.4943,0.4184,0.3436,1,0.903,1.274,2.1586,3.7062,0.3104,0.5329,-0.508,0.566,-0.019,-0.0216,0.3634,0.4294,NEUTRO
8502439,Grecia_1 Super League,15163,1775260800,1108,5131,Levadiakos,Aris,incomplete,2.15,3.1,3.0,0.0,2.2,1.31,1.43,1.62,1.15,2026-04-03 21:00,106.64568442668678,-0.5760000000000001,-0.1199999999999998,0.1999999999999999,0.4700000000000002,0.6,0.8999999999999999,10,10,1526.0303621613425,1469.3846777346555,0.954,1.53,0.3,0.1,1.2,0.6,0.7,0.2,0.396146550634494,0.3378822931775793,0.5602170396466172,0.5794488152904701,0.7319580396280067,0.2060488117026578,-0.1482849161358379,0.013646879532738,-1.0,0.2747873936390343,0.6103076871816147,-1.0,-0.1482849161358379,2.15,0.0,0.0136468795327377,3.0,0.0,0.2747873936390343,2.2,0.0,,,,1538.97,1.0259,10,1474.54,0.9829,10,-0.4971,-0.4846,-1.1496,-1.1696,-1.6806,-1.6382,0.6453,0.6565,-0.8151,-0.7945,-1.3425,-1.3659,0.4651,0.3333,1,1.102,0.972,2.3684,2.916,0.3672,0.4521,0.246,-0.93,-0.069,0.0045,0.5611,0.1118,NEUTRO
8502440,Grecia_1 Super League,15163,1775260800,116,1101,Olympiakos Piraeus,AEK Athens,incomplete,2.26,3.2,3.2,0.0,0.0,2.14,1.71,2.23,2.31,2026-04-03 21:00,30.048694782269425,0.6570000000000005,0.4300000000000001,-0.0999999999999999,-0.08,-1.0000000000000002,-0.2,10,10,1631.5504832679858,1651.5017884857164,2.2540000000000004,1.597,0.5,0.6,1.2,2.2,0.3,0.6,0.4516395063671958,0.2537238787929152,0.5143344426710033,0.4668893269995805,0.6739397056874865,0.1761426371206493,0.0207052843898623,-0.1880835878626712,-1.0,-1.0,-1.0,-1.0,0.0207052843898623,2.26,0.0,-0.1880835878626713,3.2,0.0,,,,,,,1490.94,0.9939,10,1485.69,0.9904,10,-0.4971,-0.5002,1.6138,1.6294,1.9295,1.9413,0.8519,0.8602,-0.0008,-0.0008,0.9595,0.9688,0.4425,0.3125,1,1.622,1.959,3.6648,6.2682,0.5068,0.8667,-1.054,0.603,0.0092,-0.0588,0.4968,0.2173,NEUTRO
8502441,Grecia_1 Super League,15163,1775260800,106,960,PAOK,Panathinaikos,incomplete,1.66,3.65,5.23,0.0,2.05,1.64,1.58,2.19,1.88,2026-04-03 21:00,68.46970028569581,-0.27,0.0599999999999998,-0.1999999999999999,0.31,-0.1999999999999999,0.0,10,10,1621.2817364336042,1602.8120361479084,1.388,1.658,0.5,0.7,1.8,2.0,0.5,0.5,0.4085188587634184,0.3279040919337908,0.5490294903713,0.552943504805572,0.7229172194655341,0.2205684850073983,-0.3218586944527254,0.7149384008137258,-1.0,0.1335341848514224,0.4819802999043447,-1.0,-0.3218586944527254,1.66,0.0,0.7149384008137258,5.23,0.0,0.1335341848514224,2.05,0.0,,,,1490.33,0.9935,10,1470.98,0.9806,10,0.397,0.3996,1.2684,1.2935,-0.4754,-0.4785,1.0401,1.0607,-0.0008,-0.0008,1.4199,1.448,0.6024,0.1912,1,1.635,1.863,2.7144,9.7445,0.3127,1.1224,0.412,0.342,-0.1939,0.1367,0.3376,0.5388,FALSO_FAVORITO_CASA
8502461,Grecia_1 Super League,15163,1775174400,1107,1106,Asteras Tripolis,Larissa,incomplete,0.0,0.0,0.0,0.0,0.0,1.09,1.2,0.65,0.88,2026-04-02 21:00,-19.317484498688827,-0.129,-0.1099999999999998,-0.1999999999999999,-0.2299999999999999,-0.1,0.7,10,10,1371.2455834200466,1440.5630679187354,1.102,1.231,0.1,0.3,0.7,0.8,0.5,0.2,0.2941335946924674,0.4337677735548231,0.5410511926782992,0.5043931693376844,0.6995672923526319,0.1909886742283562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1506.59,1.0043,10,1525.83,1.0171,10,-1.2421,-1.2368,-0.8041,-0.7906,-1.2696,-1.2642,-0.277,-0.2723,-1.6295,-1.6225,-0.4217,-0.4146,0.45,0.3,0,0.861,0.972,1.9129,3.2413,0.2582,0.4376,-0.402,-0.431,-0.1559,0.1338,0.3662,0.4358,NEUTRO
8502462,Grecia_1 Super League,15163,1775174400,1103,1109,Panaitolikos,Atromitos,incomplete,0.0,0.0,0.0,0.0,0.0,1.01,1.14,1.0,1.12,2026-04-02 21:00,14.193203840726255,-0.1099999999999998,-0.1299999999999999,-0.1,-0.1200000000000001,-0.1999999999999999,0.3,10,10,1438.917800305095,1474.7245964643687,1.2100000000000002,1.32,0.3,0.4,1.0,1.2,0.4,0.5,0.3310316483331211,0.3818599229743017,0.5414468226165039,0.501444252853227,0.6966208864684192,0.191136981478107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1488.17,0.992,10,1493.42,0.9955,10,-0.7951,-0.8015,-0.1133,-0.1138,-0.9697,-0.9775,-0.0025,-0.0025,-0.8151,-0.8217,0.0387,0.0389,0.45,0.3,0,1.084,1.248,2.4089,4.16,0.3252,0.5616,-0.21,-0.12,-0.119,0.0819,0.439,0.516,POTENCIAL_FORA
8502489,Grecia_1 Super League,15163,1775174400,5168,5138,Kifisia,Panserraikos,incomplete,0.0,0.0,0.0,0.0,0.0,1.48,0.9,1.04,0.65,2026-04-02 21:00,101.07309629418388,0.3970000000000001,0.58,-0.0999999999999999,0.39,0.0,0.3,10,10,1445.7900815846908,1394.716985290507,1.3450000000000002,0.948,0.2,0.3,0.9,0.9,0.6,0.6,0.5390272198504564,0.2155715970237316,0.5284592656396859,0.5408684054458,0.7156176620900757,0.205181348706605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1517.16,1.0114,10,1492.56,0.995,10,-0.9441,-0.9335,-0.6314,-0.6346,-0.5948,-0.5881,-1.1499,-1.1557,-1.2223,-1.2085,-0.4217,-0.4238,0.45,0.3,0,1.078,0.919,2.3956,3.064,0.3234,0.4136,-0.445,-0.048,0.089,-0.0844,0.4906,0.4101,NEUTRO
7957630,Holanda_2 Eerste Divisie,14987,1774728000,394,397,Eindhoven,Emmen,incomplete,2.34,3.46,2.62,1.5,1.55,1.5,1.4,1.53,0.93,2026-03-28 17:00,73.84780196072506,0.556,0.1,0.2,0.6,0.5999999999999999,-0.3,10,10,1469.2960647996215,1445.4482628388969,1.9450000000000005,1.3890000000000002,0.4,0.2,1.7,1.1,0.8,0.5,0.47026606707177,0.2384565090257387,0.5282051369465975,0.4574557578931449,0.678715098493798,0.1879933271576226,0.1004225969479417,-0.3752439463525644,-0.2076922945801036,-0.2909435752656253,0.0520084026653868,-0.718010009263566,0.1004225969479417,2.34,0.0,-0.3752439463525645,2.62,0.0,-0.2909435752656254,1.55,0.0,-0.2076922945801036,1.5,0.0,1490.48,0.9938,10,1516.64,1.0112,10,0.248,0.2495,-0.286,-0.2828,1.0714,1.0781,0.2104,0.2081,-0.408,-0.4105,-0.8821,-0.8723,0.4274,0.3817,1,1.798,1.216,4.2073,3.1849,0.6863,0.5195,-0.245,-0.289,0.0429,-0.1432,0.7272,0.4408,VALOR_REAL_CASA
7957631,Holanda_2 Eerste Divisie,14987,1774719900,381,383,Willem II,De Graafschap,incomplete,2.18,4.01,2.75,1.33,1.36,1.79,1.84,1.67,1.67,2026-03-28 14:45,73.47367842305698,-0.0230000000000001,-0.05,0.1999999999999999,0.0,0.4000000000000001,-0.8,10,10,1564.1577686304724,1540.6840902074157,1.891,1.914,0.6,0.4,2.1,1.7,0.7,0.7,0.4263272018659598,0.2808915681736025,0.5487614478005916,0.5251104620414414,0.7110174864953357,0.1946630066879365,-0.0706066999322075,-0.2275481875225931,-0.2701472744252132,-0.2858497716236396,-0.0330162183663433,-0.7410982011050444,-0.0706066999322075,2.18,0.0,-0.2275481875225931,2.75,0.0,-0.2858497716236396,1.36,0.0,-0.2701472744252132,1.33,0.0,1481.47,0.9878,10,1512.62,1.0086,10,0.844,0.8544,0.7503,0.7439,0.9214,0.9328,1.8297,1.8141,0.4064,0.4114,0.0387,0.0384,0.4587,0.3636,1,2.016,1.786,4.3958,4.9104,0.7332,0.8191,0.209,-0.214,-0.0324,-0.0827,0.5202,0.4325,NEUTRO
7957633,Holanda_2 Eerste Divisie,14987,1775239200,1043,395,AZ II,Helmond Sport,incomplete,0.0,0.0,0.0,0.0,0.0,1.77,1.28,0.5,0.56,2026-04-03 15:00,61.87332935633708,0.5410000000000004,0.49,0.0999999999999999,-0.06,1.4,0.5,10,10,1432.118601864259,1420.245272507922,1.765,1.2239999999999998,0.3,0.2,2.1,0.7,0.8,0.3,0.4970489460450444,0.2396273903036982,0.5326907207382412,0.5357435372431587,0.7211391011393309,0.1895442051869388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1524.83,1.0167,10,1515.01,1.0101,10,0.844,0.8301,-0.9769,-0.9671,0.5715,0.5621,-0.2986,-0.2956,-0.8151,-0.8017,-0.8821,-0.8733,0.45,0.3,0,1.966,0.91,4.3689,3.032,0.5898,0.4093,0.335,-0.524,0.047,-0.0604,0.7159,0.344,NEUTRO
7957634,Holanda_2 Eerste Divisie,14987,1775239200,381,392,Willem II,PSV II,incomplete,0.0,0.0,0.0,0.0,0.0,1.79,1.64,1.67,1.44,2026-04-03 15:00,124.16119730363448,0.4460000000000002,0.1500000000000001,0.1999999999999999,0.2299999999999999,0.7000000000000002,-0.5999999999999999,10,10,1564.1577686304724,1489.996571326838,1.891,1.4449999999999998,0.6,0.4,2.1,1.4,0.7,0.5,0.5408831145374978,0.1885270307216889,0.5341700383413104,0.4944592471440656,0.6974952279947866,0.1938467746648147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1481.47,0.9878,10,1500.92,1.0008,10,0.844,0.8544,0.2321,0.2319,0.9214,0.9328,0.3831,0.3828,0.4064,0.4114,0.0387,0.0387,0.45,0.3,0,2.016,1.418,4.4809,4.7267,0.6049,0.6381,0.209,-0.045,0.0909,-0.1115,0.5636,0.5588,POTENCIAL_CASA
7957661,Holanda_2 Eerste Divisie,14987,1775239200,377,400,ADO Den Haag,Ajax II,incomplete,0.0,0.0,0.0,0.0,0.0,2.38,1.3,2.31,0.75,2026-04-03 15:00,259.02596300827827,0.6700000000000006,1.0799999999999998,0.3,1.56,0.2000000000000001,-0.7,10,10,1656.3523782071547,1447.3264151988765,2.0120000000000005,1.342,0.8,0.5,1.6,1.4,0.5,0.6,0.7714062969068132,0.0862643857420961,0.5276054978763549,0.5862892566037213,0.7336768262932482,0.2248542936017528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1498.2,0.9989,10,1495.8,0.9973,10,0.0989,0.099,0.2321,0.2327,1.2574,1.2588,0.0654,0.0656,1.2207,1.222,0.4991,0.5005,0.45,0.3,0,1.765,1.377,3.9218,4.5893,0.5294,0.6196,-0.412,0.058,0.3214,-0.2137,0.6766,0.5326,POTENCIAL_CASA
7957662,Holanda_2 Eerste Divisie,14987,1775239200,393,391,Almere City,Oss,incomplete,0.0,0.0,0.0,0.0,0.0,1.92,1.32,1.69,1.06,2026-04-03 15:00,179.0748452354012,0.1150000000000002,0.5999999999999999,0.3,0.6299999999999999,0.7999999999999999,-0.3999999999999999,10,10,1560.3646086029328,1431.2897633675316,1.4490000000000005,1.334,0.4,0.1,1.7,0.9,0.6,0.6,0.6219477369867111,0.1650817550362107,0.5478206441537685,0.6071237823556773,0.747495731952994,0.2142823437278916,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1522.62,1.0152,10,1500.96,1.0008,10,0.248,0.2443,-0.6314,-0.6309,-0.306,-0.3014,0.0407,0.0407,-0.408,-0.4019,-1.3425,-1.3414,0.45,0.3,0,1.6,1.074,3.5547,3.5787,0.4799,0.4831,0.251,-0.434,0.1719,-0.1349,0.7592,0.3817,POTENCIAL_CASA
7957663,Holanda_2 Eerste Divisie,14987,1775239200,384,368,Dordrecht,Roda JC,incomplete,0.0,0.0,0.0,0.0,0.0,1.77,1.55,1.25,1.88,2026-04-03 15:00,8.019500711704723,-0.1299999999999999,0.2199999999999999,0.1,-0.6299999999999999,0.1999999999999999,-0.1999999999999999,10,10,1466.7888441594832,1508.7693434477785,1.5570000000000002,1.687,0.4,0.3,1.4,1.2,0.6,0.5,0.3616142002410626,0.3598440088492969,0.5500255140602763,0.5751759325729396,0.732460011746854,0.1841672430379073,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1466.27,0.9777,10,1510.97,1.0075,10,-0.1991,-0.2036,-0.1133,-0.1125,-0.0061,-0.0062,1.1295,1.1211,-0.408,-0.4173,-0.4217,-0.4186,0.45,0.3,0,1.463,1.395,3.2507,4.6493,0.4388,0.6277,-0.157,-0.487,-0.0884,0.0598,0.5717,0.5244,NEUTRO
7957668,Holanda_2 Eerste Divisie,14987,1775239200,396,399,Den Bosch,Utrecht II,incomplete,0.0,0.0,0.0,0.0,0.0,1.75,1.42,1.75,0.81,2026-04-03 15:00,78.37642654841329,-0.0039999999999997,0.33,0.0999999999999999,0.94,0.3999999999999999,0.1999999999999999,10,10,1500.4862303145212,1472.109803766108,1.544,1.5479999999999998,0.3,0.2,1.5,1.1,0.5,0.4,0.451981337350644,0.295138573198079,0.5450394938233862,0.5584762701853485,0.7253193160158319,0.2129910689712881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1499.3,0.9997,10,1525.42,1.0171,10,-0.0501,-0.0501,-0.286,-0.2812,-0.0422,-0.0422,0.7008,0.689,-0.8151,-0.8153,-0.8821,-0.8673,0.45,0.3,0,1.518,1.279,3.3724,4.264,0.4553,0.5756,-0.044,-0.448,0.002,-0.0049,0.7139,0.5459,NEUTRO
7957669,Holanda_2 Eerste Divisie,14987,1775239200,388,386,MVV,RKC Waalwijk,incomplete,0.0,0.0,0.0,0.0,0.0,1.34,1.61,1.38,1.44,2026-04-03 15:00,0.3224114883810216,-0.3249999999999999,-0.27,-0.2,-0.06,-0.8,0.8999999999999999,10,10,1464.6547761787417,1514.3323646903605,1.1780000000000002,1.503,0.2,0.4,1.0,1.8,0.6,0.8,0.2808390387238337,0.4438163585001638,0.5407401097119284,0.4925184781814412,0.6869771179779945,0.189136153070057,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1508.34,1.0057,10,1498.93,0.9994,10,-0.7951,-0.7906,0.923,0.9236,-1.0586,-1.0526,0.562,0.5623,-1.2223,-1.2154,0.0387,0.0387,0.45,0.3,0,1.071,1.681,2.3804,5.604,0.3214,0.7565,-0.178,0.297,-0.1692,0.1438,0.5315,0.4174,NEUTRO
7957671,Holanda_2 Eerste Divisie,14987,1775239200,401,382,VVV,Cambuur,incomplete,0.0,0.0,0.0,0.0,0.0,1.85,1.61,1.19,2.06,2026-04-03 15:00,-164.290415222536,-0.399,0.24,-0.6,-0.8700000000000001,-0.8999999999999999,0.3,10,10,1431.0934517955022,1645.3838670180382,1.458,1.857,0.1,0.7,1.1,2.0,0.6,0.6,0.1853852130999144,0.6342018706017476,0.5494372753726622,0.5774610258484674,0.7363689759047903,0.2013424230244547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1486.89,0.9914,10,1455.12,0.9702,10,-0.6461,-0.6517,1.2684,1.3074,-0.281,-0.2834,1.6539,1.7047,-1.6295,-1.6436,1.4199,1.4635,0.45,0.3,0,1.243,1.943,2.7627,6.476,0.373,0.8743,-0.358,0.143,-0.2646,0.3342,0.4577,0.3109,NEUTRO
7957672,Holanda_2 Eerste Divisie,14987,1775239200,394,383,Eindhoven,De Graafschap,incomplete,0.0,0.0,0.0,0.0,0.0,1.5,1.84,1.53,1.67,2026-04-03 15:00,-21.388025407793748,0.0310000000000001,-0.3400000000000001,0.0,-0.1399999999999999,0.0,-0.2000000000000001,10,10,1469.2960647996215,1540.6840902074157,1.9450000000000005,1.914,0.4,0.4,1.7,1.7,0.8,0.7,0.2880286668242985,0.4125708616244459,0.5397414467044694,0.4548654587668154,0.676346611266021,0.1816952850681082,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1490.48,0.9938,10,1512.62,1.0086,10,0.248,0.2495,0.7503,0.7439,1.0714,1.0781,1.8297,1.8141,-0.408,-0.4105,0.0387,0.0384,0.45,0.3,0,1.798,1.786,3.9956,5.952,0.5394,0.8035,-0.245,-0.214,-0.162,0.1126,0.6586,0.5241,POTENCIAL_FORA
8242306,Holanda_2 Eerste Divisie,14987,1775239200,369,397,Vitesse,Emmen,incomplete,0.0,0.0,0.0,0.0,0.0,1.65,1.4,1.38,0.93,2026-04-03 15:00,143.65325823864828,0.1799999999999997,0.25,0.3,0.4499999999999998,0.5,-0.3999999999999999,10,10,1539.101521077545,1445.4482628388969,1.569,1.3890000000000002,0.5,0.2,1.6,1.1,0.6,0.5,0.5465823549248516,0.1952459000332505,0.5416407765154162,0.5405780137712461,0.7151972903539141,0.1975048539559576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1509.82,1.0067,10,1516.64,1.0112,10,0.0989,0.0982,-0.286,-0.2828,0.0272,0.027,0.2104,0.2081,-0.0008,-0.0008,-0.8821,-0.8723,0.45,0.3,0,1.588,1.216,3.528,4.052,0.4763,0.547,0.031,-0.289,0.0966,-0.1048,0.7727,0.5382,POTENCIAL_CASA
7953916,Hungria_1 NB I,14963,1775305800,3785,3792,Zalaegerszegi TE,Várda SE,incomplete,0.0,0.0,0.0,0.0,0.0,1.6,1.21,1.57,1.15,2026-04-04 09:30,106.2401586400988,0.1629999999999998,0.3900000000000001,0.0999999999999999,0.4200000000000001,0.1,-0.4000000000000001,10,10,1564.0417772838412,1507.8016186437424,1.434,1.271,0.5,0.4,1.3,1.2,0.2,0.4,0.515273403767071,0.2280694097880312,0.5401594971949204,0.5528355040328802,0.7213145783407009,0.2049167158485359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,,,1509.53,1.0065,10,1509.1,1.0062,10,-0.3481,-0.3459,-0.1133,-0.1126,-0.3477,-0.3455,-0.1536,-0.1527,-0.0008,-0.0008,0.0387,0.0385,0.45,0.3,0,1.354,1.228,3.008,4.0947,0.4061,0.5528,-0.134,-0.071,0.0653,-0.0719,0.6687,0.5827,NEUTRO
8202188,Inglaterra_2 Championship,14930,1775224800,225,207,Charlton Athletic,Bristol City,incomplete,2.68,3.18,2.6,0.0,2.05,1.44,1.31,1.47,1.37,2026-04-03 11:00,76.22144170153456,-0.0589999999999999,0.1299999999999999,0.0999999999999999,0.0999999999999998,-0.2,-1.1,10,10,1478.8277080622292,1452.6062663606947,1.139,1.198,0.3,0.2,0.7,0.9,0.1,0.5,0.4465417576333239,0.2733856531310197,0.5480740077680365,0.5464969906512944,0.718653152212492,0.2029294122507302,0.1967319104573082,-0.2891973018593488,-1.0,0.1203188308351534,0.4732389620356085,-1.0,0.1967319104573079,2.68,0.0,-0.2891973018593488,2.6,0.0,0.1203188308351534,2.05,0.0,,,,1512.02,1.0081,10,1510.79,1.0072,10,-1.2421,-1.2321,-0.6314,-0.6269,-1.1669,-1.1575,-0.3788,-0.3761,-0.8151,-0.8086,-0.8821,-0.8758,0.3731,0.3846,1,0.876,1.019,2.3466,2.6499,0.3368,0.3803,-0.439,-0.298,0.0734,-0.1112,0.5057,0.35,NEUTRO
8202218,Inglaterra_2 Championship,14930,1775224800,159,272,Norwich City,Portsmouth,incomplete,1.76,3.54,4.61,0.0,1.98,1.55,1.16,1.32,0.95,2026-04-03 11:00,172.94816597917315,-0.207,0.3900000000000001,0.4999999999999999,0.3700000000000001,0.5,-1.2,10,10,1546.1885001064416,1423.2403341272684,1.6149999999999998,1.822,0.7,0.2,1.5,1.0,0.3,0.5,0.5769208443156355,0.1863506504039916,0.5601266293607645,0.6240329549050155,0.7524699543253388,0.2065540508892819,0.0153806859955185,-0.1409235016375982,-1.0,0.2355852507119307,0.4898905095641708,-1.0,0.0153806859955185,1.76,0.0,-0.1409235016375987,4.61,0.0,0.2355852507119307,1.98,0.0,,,,1480.46,0.987,10,1505.49,1.0037,10,-0.0501,-0.0508,-0.4587,-0.457,0.155,0.157,1.546,1.5403,0.8135,0.8242,-0.8821,-0.8788,0.5682,0.2169,1,1.546,1.329,2.721,6.1258,0.3354,0.755,-0.115,-0.822,0.0087,-0.0306,0.5772,0.3999,NEUTRO
